,Unnamed: 0,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount 
2135,2155,2156,108,烤翅-已A游戏专心带娃,2018-08-08 10:31:52,这锅甩的……,河南郑州,106.34.136.255,"河南省郑州市 电信 * GeoIP: Zhengzhou, Henan, China * China Telecom Henan",6,1533695511,0,cj,0,0,0,0,5B6A5616-6A2288FF-4896876E-8C5-919,1533695512,2018-08-08,08-08 10,1638
2136,2156,2157,108,糖霜柴柴,2018-08-08 10:31:52,这个小编头脑不好,江苏南京,117.89.19.220,"江苏省南京市 电信 * GeoIP: Nanjing, Jiangsu, China * China Telecom jiangsu",8,1533695512,0,cj,0,0,0,0,5B6A5616-755913DC-C3FE57AF-8C5-885,1533695512,2018-08-08,08-08 10,1637
2137,2157,2158,108,王冯的blog,2018-08-08 10:31:52,咦？80年代第一代独生子女已经垮掉了。现在轮到90和00年代啦 哈哈哈哈哈哈😂,江苏扬州,58.220.95.30,"江苏省扬州市 电信 * GeoIP: Shanghai, China * China Telecom jiangsu",40,1533695512,0,cj,0,0,0,0,5B6A5617-3ADC5F1E-75487D83-8C5-855,1533695512,2018-08-08,08-08 10,1636
2138,2158,2159,108,锦瑟荼靡,2018-08-08 10:31:51,是不是觉得这届年轻人特别能扛啊……看正文的意思，买个iPhone背十几万高利贷的锅也是该年轻人背？[汗],四川成都,222.209.8.104,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",52,1533695511,0,cj,0,0,0,0,5B6A5614-DED10868-566221EF-8C5-7AB,1533695511,2018-08-08,08-08 10,1635
2139,2159,2160,108,T_KMHM_T,2018-08-08 10:31:50,我可哔您哔哔个哔的吧[微笑],浙江杭州,125.121.47.67,"浙江省杭州市 电信 * GeoIP: Hangzhou, Zhejiang, China * China Telecom Hangzhou",14,1533695510,0,cj,0,0,0,0,5B6A5613-7D792F43-1480D7C1A-8C5-7F4,1533695510,2018-08-08,08-08 10,1634
2140,2160,2161,109,CharlotteSept,2018-08-08 10:31:48,消费手机和咖啡=欠债？扔锅不说还扣盆？要脸吗？经济走向危机是因为大众消费？你经济是思想政治老师教的？没人消费钱生不出钱的时候打算把锅扔给谁？,美国新泽西州,69.136.107.183,"美国  * GeoIP: Jersey City, New Jersey, United States * Comcast Cable",70,1533695508,0,cj,0,0,0,0,5B6A5614-45886BB7-6C766BA6-8C5-982,1533695508,2018-08-08,08-08 10,1633
2141,2161,2162,109,就一铲屎的,2018-08-08 10:31:47,生孩子是不可能生的了，又不想去买房，只能靠喝星巴克，买新手机这样子才能维持的了生活[doge],广东深圳,113.88.211.103,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",47,1533695507,0,cj,0,0,0,0,5B6A5612-7158D367-139B961DB-8C5-862,1533695507,2018-08-08,08-08 10,1632
2142,2162,2163,109,小米真的棒棒哒,2018-08-08 10:31:46,活着真累,湖北武汉,113.57.245.173,"湖北省武汉市 联通 * GeoIP: Wuhan, Hubei, China * Hubei Unicom Mobile Network Operation and Maintena",4,1533695506,0,cj,0,0,0,0,5B6A5611-7139F5AD-B1B8864D-8C5-8B4,1533695506,2018-08-08,08-08 10,1631
2143,2163,2164,109,咸鱼老关,2018-08-08 10:31:18,那我...？？,辽宁沈阳,117.136.5.23,"辽宁省沈阳市 移动 * GeoIP: Shenyang, Liaoning, China * China Mobile",7,1533695477,0,cj,0,0,0,0,5B6A55F5-75880517-16E5DC783-8C5-810,1533695478,2018-08-08,08-08 10,1630
2144,2164,2165,109,马甲君恨马甲太多,2018-08-08 10:31:12,这盘接不了接不了……,广西南宁,103.251.98.130,"广西自治区南宁市 联通 * GeoIP: Nanning, Guangxi, China * China Unicom Guangxi",10,1533695471,0,cj,0,0,0,0,5B6A55EB-67FB6282-9B672485-8C5-929,1533695472,2018-08-08,08-08 10,1629
2145,2165,2166,109,口渴而已,2018-08-08 10:31:12,我没吃过星巴克，我用的移动预充话费送的华为手机，不好意思，你篇文章代表不了我们年轻人,广东,223.104.63.194,"广东省深圳市 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",42,1533695471,0,cj,0,0,0,0,5B6A55EF-DF683FC2-BBA7F3D0-8C5-9AA,1533695472,2018-08-08,08-08 10,1628
2146,2166,2167,109,38号镁糸性能控,2018-08-08 10:31:07,句句扎心[吃瓜],河南郑州,219.156.4.88,"河南省郑州市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom IP network",8,1533695467,0,cj,0,0,0,0,5B6A55E8-DB9C0458-B6BEC8A9-8C5-923,1533695467,2018-08-08,08-08 10,1627
2147,2167,2168,109,Missyilong,2018-08-08 10:31:05,[good]抓住重点,湖南娄底,42.49.57.212,"湖南省娄底市 联通 * GeoIP: Loudi, Hunan, China * China Unicom HuNan",21,1533695465,0,cj,0,1,0,0,5B6A55E6-2A3139D4-13680A347-8C5-89E,1533695465,2018-08-08,08-08 10,1626
2148,2168,2169,109,斯内普的莉莉,2018-08-08 10:30:58,不是这种狗屁通稿都发的出来，真的迷幻[摊手],上海,101.231.193.138,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",32,1533695457,0,cj,0,1,0,0,5B6A55E0-65E7C18A-69E9230E-8C5-861,1533695458,2018-08-08,08-08 10,1625
2149,2169,2170,109,五彩缤纷桶,2018-08-08 10:30:57,这锅我背了,陕西宝鸡,36.42.35.142,"陕西省宝鸡市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom",5,1533695457,0,cj,0,0,0,0,5B6A55E1-242A238E-5EEAC5C0-8C5-8DD,1533695457,2018-08-08,08-08 10,1624
2150,2170,2171,109,Steve和lau,2018-08-08 10:30:55,同意您这个标题有毒，但摘要可以纠正看法,香港,203.160.71.107,"香港特别行政区 中国联通 * GeoIP: Central District, Hong Kong * China Unicom (Hong Kong) Operations Limited",26,1533695455,0,cj,0,11,0,0,5B6A55DD-CBA0476B-13718C72B-8C5-840,1533695455,2018-08-08,08-08 10,1623
2151,2171,2172,109,暂时的旅程,2018-08-08 10:30:49,这是提前打预防针的节奏吗,四川成都,125.69.126.74,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",12,1533695449,0,cj,0,0,0,0,5B6A55D6-7D457E4A-6EAC6945-8C5-8A1,1533695449,2018-08-08,08-08 10,1622
2152,2172,2173,109,有喵酱-,2018-08-08 10:30:37,？？[费解][费解],广东东莞,113.77.45.59,"广东省东莞市 电信 * GeoIP: Dongguan, Guangdong, China * China Telecom Guangdong province Dongguan MAN netw",10,1533695437,0,cj,0,0,0,0,5B6A55C9-714D2D3B-C483DED0-8C5-852,1533695437,2018-08-08,08-08 10,1621
2153,2174,2175,109,师匠TodQ,2018-08-08 10:30:36,“在中国靠借贷过活是可耻的。更何况，中国人素来都尽量努力攒钱，以应付艰难的日子。”您不是应该和银行/房地产公司/当地政府强调这一点么。,北京,123.124.145.250,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",67,1533695436,0,cj,0,0,0,0,5B6A55CB-7B7C91FA-BF54E582-8C5-8E8,1533695436,2018-08-08,08-08 10,1620
2154,2173,2174,109,银色的天然卷混蛋,2018-08-08 10:30:36,呃……我们90后招谁惹谁了，什么锅都往我们身上甩[微笑],云南怒江傈僳族自治州,106.58.120.244,"云南省怒江傈州 电信 * GeoIP: Kunming, Yunnan, China * China Telecom",28,1533695436,0,cj,0,0,0,0,5B6A55C9-6A3A78F4-9DA7F499-8C5-832,1533695436,2018-08-08,08-08 10,1619
2155,2175,2176,109,啊你呢啊哦,2018-08-08 10:30:33,就算你不吃不喝也未必能买到房好吗,广东,117.136.79.69,"广东省佛山市 移动 * GeoIP: Foshan, Guangdong, China * China Mobile",16,1533695433,0,cj,0,0,0,0,5B6A55C8-75884F45-6D34451B-8C5-884,1533695433,2018-08-08,08-08 10,1618
2156,2176,2177,109,这是一道送命题啊同学,2018-08-08 10:30:32,挺好的,广东,223.104.64.129,"广东省 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",3,1533695432,0,cj,0,0,0,0,5B6A55C5-DF684081-68C9559D-8C5-8C3,1533695432,2018-08-08,08-08 10,1617
2157,2177,2178,109,魔法少女鲨鲨美,2018-08-08 10:30:27,………ok👌,北京,106.121.16.73,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",21,1533695427,0,cj,0,1,0,0,5B6A55BF-6A791049-A129291D-8C5-89B,1533695427,2018-08-08,08-08 10,1616
2158,2178,2179,109,快乐阿欣,2018-08-08 10:30:26,建议把我们这一代直接消灭掉，6070努努力生新一代接班人,河南开封,61.158.146.28,"河南省洛阳市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",28,1533695426,0,cj,0,0,0,0,5B6A55BF-3D9E921C-952A3102-8C5-8AF,1533695426,2018-08-08,08-08 10,1615
2159,2179,2180,109,交易子,2018-08-08 10:30:24,这部分，which also happened to be新浪财经对原文的摘录呢! 你说巧不巧! 哈哈哈!,香港,182.239.83.57,"香港特别行政区 中国移动 * GeoIP: Central District, Hong Kong * China Mobile",66,1533695423,0,cj,0,1,0,0,5B6A55BC-B6EF5339-ECDD270C-8C5-818,1533695424,2018-08-08,08-08 10,1614
2160,2180,2181,110,格Mentha_haplocalyx,2018-08-08 10:30:22,@无良鬼  @哎哟喂咦呀7  哈哈哈评论说韭菜不好好长233,四川宜宾,171.93.91.204,"四川省宜宾市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",30,1533695422,0,cj,0,0,0,0,5B6A55BB-AB5D5BCC-8A001AB1-8C5-855,1533695422,2018-08-08,08-08 10,1613
2161,2181,2182,110,想在云端看星星,2018-08-08 10:30:20,没钱喝杯咖啡都有错[费解],北京,111.199.141.202,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",13,1533695420,0,cj,0,0,0,0,5B6A55BB-6FC78DCA-183F17FB2-8C5-94A,1533695420,2018-08-08,08-08 10,1612
2162,2182,2183,110,靠大朴,2018-08-08 10:30:19,良好的金融习惯和信用记录是立身之本,江苏南京,117.136.45.146,"江苏省 移动 * GeoIP: Nanjing, Jiangsu, China * China Mobile",17,1533695419,0,cj,0,0,0,0,5B6A55BB-75882D92-83B62988-8C5-921,1533695419,2018-08-08,08-08 10,1611
2163,2183,2184,110,Oranmaro,2018-08-08 10:30:15,指望着年轻人干活，还嫌弃年轻人不够努力[吐],山东临沂,111.16.50.64,"山东省临沂市 移动 * GeoIP: Linyi, Shandong, China * China Mobile Shandong",22,1533695415,0,cj,0,0,0,0,5B6A55B7-6F103240-BBB6E99B-8C5-8EF,1533695415,2018-08-08,08-08 10,1610
2164,2184,2185,110,创造101-杰瑞米克拉克森,2018-08-08 10:30:14,抬举我了,广东深圳,113.88.160.248,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",4,1533695414,0,cj,0,0,0,0,5B6A55B4-7158A0F8-B1913890-8C5-978,1533695414,2018-08-08,08-08 10,1609
2165,2185,2186,110,badasspig,2018-08-08 10:30:12,说得好像不玩乐就买得起房一样，难道每个年轻人不吃不喝几十年？ 况且看这房价，是省钱能省出来房子的？？？,广东,117.136.79.238,"广东省佛山市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",51,1533695412,0,cj,0,0,0,0,5B6A55B1-75884FEE-7DF9088D-8C5-8EA,1533695412,2018-08-08,08-08 10,1608
2166,2186,2187,110,小鸟游六发丶,2018-08-08 10:30:03,反正怪这届群众就对啦[拜拜],北京,114.242.249.250,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",14,1533695403,0,cj,0,0,0,0,5B6A55AB-72F2F9FA-5D0CCD00-8C5-7F5,1533695403,2018-08-08,08-08 10,1607
2167,2187,2188,110,ClockFvck,2018-08-08 10:29:48,点进去第一段话就说了哪的文章，他们不会看的，标题党这么多年一直很吃香,江苏苏州,218.4.146.123,"江苏省苏州市 电信 * GeoIP: Nanjing, Jiangsu, China * China Telecom jiangsu",34,1533695388,0,cj,0,0,0,0,5B6A5599-DA04927B-BDB2207B-8C5-8EB,1533695388,2018-08-08,08-08 10,1606
2168,2188,2189,110,性感邪神_在线脱发,2018-08-08 10:29:45,好的 不生娃了 不结婚了 给自己找气受还要还房贷[皱眉],四川,223.104.217.65,"中国 移动 * GeoIP: Chongqing, China * China Mobile Guangdong",28,1533695384,0,cj,0,0,0,0,5B6A5598-DF68D941-14A271BA1-8C5-8F7,1533695385,2018-08-08,08-08 10,1605
2169,2189,2190,110,山的那边有只去养了只居,2018-08-08 10:29:38,哈哈哈哈哈哈哈,山西运城,183.200.105.128,"山西省运城市 移动 * GeoIP: Beijing, China * China Mobile",19,1533695378,0,cj,0,1,0,0,5B6A558F-B7C86980-EE2AB3B8-8C5-9EF,1533695378,2018-08-08,08-08 10,1604
2170,2190,2191,110,Steve和lau,2018-08-08 10:29:38,俄站的问号不是很能说明问题吗？,香港,203.160.71.107,"香港特别行政区 中国联通 * GeoIP: Central District, Hong Kong * China Unicom (Hong Kong) Operations Limited",22,1533695378,0,cj,0,11,0,0,5B6A558F-CBA0476B-13718C72B-8C5-840,1533695378,2018-08-08,08-08 10,1603
2171,2191,2192,110,南山不老,2018-08-08 10:29:07,这话说的真有道理。都消费不起了，危机和我们什么关系,四川自贡,222.208.125.114,"四川省自贡市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",25,1533695347,0,cj,0,0,0,0,5B6A5570-DED07D72-503269CB-8C5-821,1533695347,2018-08-08,08-08 10,1602
2172,2192,2193,110,一只白滚滚-,2018-08-08 10:28:44,对不起，我不应该买房子,山东,223.104.190.60,"山东省 移动 * GeoIP: Jinan, Shandong, China * China Mobile Shandong",11,1533695324,0,cj,0,0,0,0,5B6A5559-DF68BE3C-5FEAE29D-8C5-892,1533695324,2018-08-08,08-08 10,1601
2173,2193,2194,110,叫面面但是真的不爱吃面,2018-08-08 10:28:35,ok,上海,180.168.94.78,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",2,1533695315,0,cj,0,0,0,0,5B6A5553-B4A85E4E-88D13A7C-8C5-899,1533695315,2018-08-08,08-08 10,1600
2174,2194,2195,110,杨树苗啊,2018-08-08 10:28:19,不结婚不买房不生孩子，你们这是要拖垮国家啊[doge]本罪人不但毫不反思而且还用花呗点了一份开封菜,黑龙江哈尔滨,113.0.130.43,"黑龙江省哈尔滨市 联通 * GeoIP: Harbin, Heilongjiang, China * China Unicom Heilongjiang",49,1533695299,0,cj,0,0,0,0,5B6A5540-7100822B-1724C9848-8C5-8B5,1533695299,2018-08-08,08-08 10,1599
2175,2195,2196,110,夏末-清风,2018-08-08 10:28:04,中国崛起要靠809000,北京,61.148.243.35,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",12,1533695284,0,cj,0,0,0,0,5B6A5531-3D94F323-4BA349EE-8C5-93F,1533695284,2018-08-08,08-08 10,1598
2176,2196,2197,110,Steve和lau,2018-08-08 10:27:57,你完全可以指出来哪部分或者哪个逻辑结构抨击了消费[允悲],香港,203.160.71.107,"香港特别行政区 中国联通 * GeoIP: Central District, Hong Kong * China Unicom (Hong Kong) Operations Limited",35,1533695277,0,cj,0,0,0,0,5B6A552A-CBA0476B-13718C72B-8C5-840,1533695277,2018-08-08,08-08 10,1597
2177,2197,2198,110,老衲西门庆,2018-08-08 10:27:13,说的好像是我，欠着几十万的房贷,辽宁大连,119.113.112.106,"辽宁省大连市 联通 * GeoIP: Dalian, Liaoning, China * China Unicom Liaoning",15,1533695233,0,cj,0,0,0,0,5B6A5500-7771706A-4A9D3172-8C5-8C7,1533695233,2018-08-08,08-08 10,1596
2178,2198,2199,110,张子钰zzy,2018-08-08 10:27:10,啊哈哈哈哈哈哈哈哈哈哈哈哈😂,江苏南京,117.136.46.104,"江苏省 移动 * GeoIP: Nanjing, Jiangsu, China * China Mobile",15,1533695230,0,cj,0,0,0,0,5B6A54FB-75882E68-691C57CC-8C5-931,1533695230,2018-08-08,08-08 10,1595
2179,2199,2200,110,xSun24,2018-08-08 10:26:41,以前是说80后 后来说我们90 现在是00了,广东深圳,117.136.39.80,"广东省广州市 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",22,1533695201,0,cj,0,0,0,0,5B6A54DE-75882750-B181E5D5-8C5-881,1533695201,2018-08-08,08-08 10,1594
2180,2200,2201,111,晓了晓,2018-08-08 10:26:15,举报有理。,天津,60.30.43.42,"天津市 联通 * GeoIP: Tianjin, China * China Unicom Tianjin",5,1533695175,0,cj,0,0,0,0,5B6A54C5-3C1E2B2A-7D5247DF-8C5-859,1533695175,2018-08-08,08-08 10,1593
2181,2201,2202,111,提子佬_,2018-08-08 10:26:13,。。我真有本事不买房，因为买不起,广东佛山,113.70.214.15,"广东省佛山市 电信 * GeoIP: Foshan, Guangdong, China * China Telecom Guangdong",16,1533695172,0,cj,0,0,0,0,5B6A54C4-7146D60F-96A1BC74-8C5-8FB,1533695173,2018-08-08,08-08 10,1592
2182,2202,2203,111,9213肖肖,2018-08-08 10:26:04,好大一个锅,北京,106.120.233.101,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",5,1533695164,0,cj,0,0,0,0,5B6A54B9-6A78E965-E3F7D514-8C5-8D5,1533695164,2018-08-08,08-08 10,1591
2183,2203,2204,111,洛夏月,2018-08-08 10:25:50,拉动消费 但是你得用自己的存款不能借贷[二哈]不要脸到这种地步,北京,124.127.67.147,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",31,1533695150,0,cj,0,0,0,0,5B6A54AC-7C7F4393-4A3B6ABC-8C5-884,1533695150,2018-08-08,08-08 10,1590
2184,2204,2205,111,拥挤的屋顶_1024,2018-08-08 10:25:41,你又不是年轻人了[呵呵],北京,210.12.208.224,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",12,1533695141,0,cj,0,0,0,0,5B6A54A4-D20CD0E0-6E6BCC73-8C5-8EC,1533695141,2018-08-08,08-08 10,1589
2185,2205,2206,111,雨前羽街,2018-08-08 10:25:19,啥意思？鼓励大家全款买房么？,北京,124.65.160.70,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",14,1533695119,0,cj,0,0,0,0,5B6A548F-7C41A046-72713813-8C5-941,1533695119,2018-08-08,08-08 10,1588
2186,2206,2207,111,睡不醒用户,2018-08-08 10:23:58,@今天还是肖可爱 一口黑锅企图笼罩你,广西,103.228.209.239,"广西自治区 广西广电 * GeoIP: Nanning, Guangxi, China * Guangxi Radio & Television Information Network Co.",18,1533695038,0,cj,0,0,0,0,5B6A543B-67E4D1EF-12B762D3F-8C5-8C0,1533695038,2018-08-08,08-08 10,1587
2187,2207,2208,111,稀释-岁月,2018-08-08 10:23:28,哈哈，90后00后提前当上了背锅侠？,广东深圳,202.105.150.194,"广东省深圳市 电信 * GeoIP: Shenzhen, Guangdong, China * China Telecom Guangdong",18,1533695008,0,cj,0,0,0,0,5B6A541D-CA6996C2-7E7051FB-8C5-85C,1533695008,2018-08-08,08-08 10,1586
2188,2208,2209,111,非君子_mayer,2018-08-08 10:23:28,现在年轻人可真的惨,四川成都,171.210.145.75,"四川省 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",9,1533695008,0,cj,0,0,0,0,5B6A541D-ABD2914B-61088916-8C5-918,1533695008,2018-08-08,08-08 10,1585
2189,2209,2210,111,呼哧呼哧呼哧呼哧,2018-08-08 10:23:22,这篇报道初载于俄罗斯卫星网,上海,111.187.22.5,"上海市 同济大学 * GeoIP: Shanghai, China * Tongji University",13,1533695001,0,cj,0,0,0,0,5B6A5419-6FBB1605-12F76D241-8C5-8AF,1533695002,2018-08-08,08-08 10,1584
2190,2210,2211,111,木木淮,2018-08-08 10:23:13,原来我们有这么大的力量嘛[跪了],上海,112.65.61.62,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",16,1533694993,0,cj,0,0,0,0,5B6A540E-70413D3E-B0046B3E-8C5-855,1533694993,2018-08-08,08-08 10,1583
2191,2211,2212,111,星空云海之舟,2018-08-08 10:22:48,年轻人招谁惹谁了,北京,115.171.45.184,"北京市 电信 * GeoIP: Beijing, China * China Telecom Beijing",8,1533694968,0,cj,0,0,0,0,5B6A53F5-73AB2DB8-18A1E7D62-8C5-7C0,1533694968,2018-08-08,08-08 10,1582
2192,2212,2213,111,Jimmy-41,2018-08-08 10:20:35,评价下一辈人不行的，都是些垃圾,湖北武汉,113.57.182.90,"湖北省武汉市 联通 * GeoIP: Wuhan, Hubei, China * China Unicom HuBei",15,1533694835,0,cj,0,0,0,0,5B6A5373-7139B65A-16E770276-8C5-9BB,1533694835,2018-08-08,08-08 10,1581
2193,2213,2214,111,我偷偷看着你呢,2018-08-08 10:20:32,哈哈哈哈哈哈哈那里自拍不会好看吧…没拍过,广西南宁,103.251.99.99,"广西自治区南宁市 联通 * GeoIP: Liuzhou, Guangxi, China * China Unicom Guangxi",20,1533694832,0,cj,0,0,0,0,5B6A5370-67FB6363-3E97647C-8C5-895,1533694832,2018-08-08,08-08 10,1580
2194,2214,2215,111,巴陵侯云月清,2018-08-08 10:19:53,[微笑]当年说80后说毁掉的一代，后来90后，现在终于到00后了吗,江苏南京,122.192.14.114,"江苏省南京市 联通 * GeoIP: Yixing, Jiangsu, China * China Unicom Jiangsu",33,1533694793,0,cj,0,0,0,0,5B6A5348-7AC00E72-6CEAEE29-8C5-946,1533694793,2018-08-08,08-08 10,1579
2195,2215,2216,111,老猫摩克,2018-08-08 10:19:44,你没买不等于大家都没买。过几年看看这辈年轻人，有房的不会少，只是有的是自己和家人供的，有的是乡下已经自建了，各人有房的方式方法不同。,广东佛山,113.70.182.53,"广东省佛山市 电信 * GeoIP: Foshan, Guangdong, China * China Telecom Guangdong",66,1533694784,0,cj,0,0,0,0,5B6A533B-7146B635-A289B016-8C5-928,1533694784,2018-08-08,08-08 10,1578
2196,2216,2217,111,请叫他小仙男,2018-08-08 10:19:32,说得好哇,湖北武汉,171.82.161.124,"湖北省仙桃市 电信 * GeoIP: Yichang, Hubei, China * China Telecom Hubei",4,1533694772,0,cj,0,0,0,0,5B6A5331-AB52A17C-89E18611-8C5-890,1533694772,2018-08-08,08-08 10,1577
2197,2217,2218,111,RhettButler520,2018-08-08 10:19:29,@好想要个霸气的名字999YOOO 都怪你！！！！,辽宁大连,119.109.102.234,"辽宁省大连市 联通 * GeoIP: Dalian, Liaoning, China * China Unicom Liaoning",25,1533694769,0,cj,0,0,0,0,5B6A5331-776D66EA-785ED189-8C5-7FD,1533694769,2018-08-08,08-08 10,1576
